,Unnamed: 0,Neo Reference ID,Name,Absolute Magnitude,Est Dia in KM(min),Est Dia in KM(max),Est Dia in M(min),Est Dia in M(max),Est Dia in Miles(min),Est Dia in Miles(max),Est Dia in Feet(min),Est Dia in Feet(max),Epoch Date Close Approach,Relative Velocity km per sec,Relative Velocity km per hr,Miles per hour,Miss Dist.(Astronomical),Miss Dist.(lunar),Miss Dist.(kilometers),Miss Dist.(miles),Orbit ID,Orbit Uncertainity,Minimum Orbit Intersection,Jupiter Tisserand Invariant,Epoch Osculation,Eccentricity,Semi Major Axis,Inclination,Asc Node Longitude,Orbital Period,Perihelion Distance,Perihelion Arg,Aphelion Dist,Perihelion Time,Mean Anomaly,Mean Motion,Hazardous
4197,4197,3633046,3633046,24.6,0.0319561887,0.0714562102,31.9561886721,71.4562101727,0.0198566489,0.0444008168,104.8431420431,234.436392583,1426402800000,16.647609139,59931.3929005015,37239.0368830922,0.4795236889,186.5347137451,71735720.0,44574512.0,13,6,0.073634,4.392,2458000.5,0.3107093461392055,1.549696391614259,4.196594850834526,2.489782758033623,704.6417305957302,1.068191239061506,209.7156077746421,2.031201544167011,2457812.829400624,95.8805203293284,0.5108979277960768,False
4198,4198,3712944,3712944,26.8,0.0116025908,0.0259441818,11.6025908209,25.9441817907,0.0072095135,0.0161209622,38.066244069,85.1187093863,1426402800000,14.2004105579,51121.4780084476,31764.8983769712,0.0070720183,2.7510151863,1057958.875,657385.1875,8,8,0.000957201,4.893,2457092.5,0.4617892938166092,1.297598028676172,4.603787357028795,349.9055515221978,539.8942379867179,0.698381151355978,271.1910253805086,1.896814905996365,2457152.3832641887,320.0700033614489,0.6667972626313832,False
4199,4199,3713306,3713306,25.6,0.0201629919,0.0450858206,20.1629919443,45.0858206172,0.0125286985,0.0280150214,66.1515504905,147.9193637137,1426402800000,3.0785198507,11082.6714626175,6886.3410540914,0.0771503641,30.0114936829,11541531.0,7171574.5,12,6,0.0743927,5.173,2458000.5,0.1441762701225809,1.235329496213243,4.843936627037665,150.5202776610365,501.5019705035839,1.057224297076811,32.28695563456324,1.413434695349675,,283.3509066438257,0.7178436400529105,False
4200,4200,3714179,3714179,24.9,0.0278326768,0.0622357573,27.8326768072,62.2357573367,0.0172944182,0.0386714948,91.3145593761,204.1855621004,1426402800000,12.1680696274,43805.0506586486,27218.7549495364,0.081846058,31.8381175995,12243996.0,7608066.5,4,8,0.0363626,5.723,2457106.5,0.194478807617408,1.062556617779048,21.33688770499189,,,0.8559118737273931,252.1068104593474,1.269201361830704,2457009.7296056105,87.08000878504949,0.8998620842092572,False
4201,4201,3714452,3714452,20.6,0.2016299194,0.4508582062,201.6299194428,450.8582061718,0.1252869847,0.2801502144,661.5155049046,1479.1936371367,1426402800000,14.4249271408,51929.7377070308,32267.1195213492,0.4074080556,158.4817352295,60947380.0,37870944.0,17,3,0.0281473,6.681,2458000.5,0.6205252129223062,0.8607400158750946,4.559941010630234,293.9197687415524,291.6798430372066,0.3266291342534523,63.07430147068387,1.394850897496737,2458122.996557713,208.8110788964757,1.234229956555752,True
4202,4202,3752572,3752572,,0.0080270317,0.0179489885,8.0270316728,17.948988478,0.0049877647,0.0111529809,26.3354065935,58.8877593581,1426402800000,5.3663961551,19319.0261585143,12004.0915594391,0.1719631121,66.8936462402,25725316.0,15984970.0,14,6,0.000161065,5.986,2458000.5,0.2684533498766837,1.013233882976369,0.0579300478099678,358.4071079044793,372.5314848153116,0.7412278528828034,112.5873060304606,1.285239913069935,2458172.2016020343,194.0742212351732,0.9663612732719108,False
4203,4203,3765641,3765641,21.5,0.1332155667,0.2978790628,133.2155666981,297.8790627982,0.0827762899,0.1850934111,437.0589598459,977.2935443908,1426402800000,26.857521159,96687.0761725167,60077.5890806396,0.3911027343,152.138961792,58508136.0,36355272.0,7,7,0.120888,5.271,2458000.5,0.4988982436283761,1.164557282131276,11.83449066586588,253.2788787460461,459.0285626976867,0.5835616994713472,38.73026297656523,1.745552864791206,2458066.481299941,308.2531809369331,0.784264922174557,False
4204,4204,2483656,2483656,23.8,0.046190746,0.1032856481,46.1907460282,103.2856480504,0.0287015901,0.0641787064,151.544447199,338.8636855496,1426402800000,12.0761852415,43474.266869251,27013.2187666187,0.0562218184,21.8702869415,8410664.0,5226144.5,41,0,0.0515902,7.48,2456125.5,0.3864450668773289,0.7629535011587539,20.83340836762825,352.9209234711133,243.4139883487221,0.468113884379167,351.1779799498096,1.057793117938341,2456231.6333853165,203.0327732060237,1.478961839630405,False
4205,4205,3714182,3714182,25.5,0.0211132445,0.0472106499,21.113244479,47.2106498806,0.0131191578,0.0293353287,69.2691770164,154.8905885541,1427007600000,15.331920032,55194.912115087,34295.9719195106,0.043756475,17.0212688446,6545875.5,4067418.5,7,8,0.0419982,4.343,2457107.5,0.3735731085892445,1.513153389116203,25.29980634060369,183.843380711742,679.865274433825,0.9478799737717124,311.4394552199445,2.078426804460693,2457064.523930436,22.75654548768991,0.5295166756381242,False
4206,4206,3457846,3457846,25.0,0.02658,0.0594346868,26.58,59.4346868419,0.0165160412,0.0369309908,87.2047272,194.9956979785,1427007600000,8.8143463662,31731.6469184729,19716.8113866478,0.2490438898,96.878074646,37256436.0,23150076.0,8,6,0.0164566,6.504,2458000.5,0.3677935621118633,0.9080503069017096,5.438784984863222,32.49216172834321,316.0554555012047,0.574075249949559,316.9806522691544,1.24202536385386,2457878.095988292,139.423140615647,1.139040613708463,False
4207,4207,3607531,3607531,21.3,0.1460679643,0.3266178974,146.0679642714,326.6178974458,0.090762397,0.2029508896,479.2256199,1071.581062656,1427007600000,7.60879409,27391.6587239609,17020.1114998967,0.2939244795,114.3366241455,43970476.0,27321988.0,32,2,0.160533,4.881,2458000.5,0.1839948083844112,1.327671483311088,14.40789926797543,330.1758335515338,558.77165547596,1.083386823141818,290.1933203118511,1.571956143480359,2457758.119117221,156.158811824858,0.6442703320256163,False
4208,4208,3712665,3712665,24.0,0.0421264611,0.0941976306,42.1264610556,94.1976305719,0.0261761612,0.0585316759,138.2101784897,309.0473542854,1427007600000,6.614848155,23813.4533578415,14796.753837821,0.0830033824,32.2883148193,12417129.0,7715646.0,12,4,0.0109591,5.516,2458000.5,0.1483967510987464,1.132196999251865,4.069632203267333,2.583070805553164,440.0291283039898,0.964182642959138,233.2488045964447,1.300211355544591,2458030.211924426,335.6918528678629,0.8181276575656545,False
4209,4209,3715693,3715693,23.8,0.046190746,0.1032856481,46.1907460282,103.2856480504,0.0287015901,0.0641787064,151.544447199,338.8636855496,1427007600000,11.0558162045,39800.9383360218,24730.7552677353,0.1058575134,41.1785736084,15836059.0,9840071.0,6,7,0.08423,4.919,2458000.5,0.2830241146096246,1.304727590562162,14.27811093606371,191.0886964120471,544.3499612936251,0.9354582194365572,285.7866297622906,1.673996961687767,2458139.550844106,268.0402178053852,0.6613392589290811,False
4210,4210,3750676,3750676,28.1,0.0063760979,0.0142573883,6.3760978988,14.2573883328,0.0039619223,0.0088591276,20.9189570301,46.7762099378,1427007600000,5.2112106515,18760.3583453834,11656.95710633,0.096823953,37.664516449,14484657.0,9000349.0,6,5,0.0208596,6.134,2458000.5,0.0873067381216802,0.9878352207970096,3.157939300255665,19.35491592307823,358.6123046016307,0.901590549867513,54.3395365344397,1.074079891726506,2458088.382600664,271.777326563631,1.003869625722717,False
4211,4211,3717051,3717051,27.1,0.0101054342,0.0225964377,10.1054341542,22.5964377109,0.0062792237,0.0140407711,33.1543125905,74.1352966996,1428476400000,8.8084108336,31710.2790009036,19703.5341936448,0.0536142583,20.8559474945,8020579.0,4983756.5,3,9,0.0314576,3.362,2457132.5,0.5608659651198024,2.297735843972452,3.972155454970024,25.08366802973918,1272.180034783378,1.009014012252479,147.1930469236761,3.586457675692425,2457100.897045328,8.942966695783655,0.2829788160142754,False
4212,4212,2235756,2235756,18.7,0.4836764882,1.0815335068,483.6764882185,1081.533506775,0.3005425432,0.6720335566,1586.8651696069,3548.3383903678,1428476400000,20.402550409,73449.1814722322,45638.4650097879,0.1043972292,40.6105232239,15617603.0,9704329.0,55,0,0.0355664,5.29,2458000.5,0.2588036172879105,1.133350340863139,39.14671932571256,194.1759772629877,440.7016700008738,0.8400351729932723,94.191556988431,1.426665508733006,2458081.3481776286,293.9568104055118,0.8168791373068456,True
4213,4213,2308635,2308635,,0.1108038821,0.2477650126,110.8038821264,247.7650126055,0.068850319,0.1539539936,363.5298086356,812.8773639568,1428476400000,22.0874904966,79514.9657877704,49407.507491851,0.283320686,110.2117538452,42384172.0,26336304.0,126,0,0.00047866,5.348,2458000.5,0.4304489331326166,1.157099524354321,0.3403358876656146,35.94008162057762,454.6262408929069,0.6590272685677454,273.5605433248517,1.655171780140897,2458088.5082898377,290.3098204816319,0.7918592628814021,True
4214,4214,3560920,3560920,21.0,0.1677084622,0.3750075218,167.7084621628,375.0075217981,0.1042091748,0.2330187988,550.2246310023,1230.3396778159,1428476400000,21.8081015592,78509.165613152,48782.5423777944,0.2846315717,110.7216873169,42580280.0,26458158.0,25,7,0.0818263,4.159,2458000.5,0.3231307198696289,1.574634139123105,34.88932401133287,26.09555695857123,721.7186388448574,1.065821476216963,202.2701049207707,2.083446802029247,2457856.705227884,71.72617579164357,0.4988093428987727,False
4215,4215,3667121,3667121,22.4,0.0880146521,0.1968067451,88.0146520901,196.8067450894,0.0546897524,0.122290004,288.7619911632,645.6914415591,1428476400000,16.5034821999,59412.5359195079,36916.6393328742,0.3159651352,122.9104385376,47267712.0,29370796.0,13,2,0.246623,5.823,2458000.5,0.305598765077795,1.016582607350124,33.12578665895585,198.088043841903,,0.7059162179443608,154.2687333555211,1.327248996755886,2458020.812649073,340.4675542465149,0.9615902722668366,False
4216,4216,3713935,3713935,22.2,0.096506147,0.2157943048,96.5061469579,215.7943048444,0.059966121,0.134088323,316.6212271853,707.9865871058,1428476400000,23.3010392867,83883.7414319882,52122.0947803374,0.0626791769,24.3822002411,9376672.0,5826393.5,8,7,0.0219802,4.843,2458000.5,0.6282939213850137,1.27063995760246,13.32108393199064,15.82847149748881,523.1571792263001,0.4723045959719229,297.320981283817,2.068975319232997,,208.9170669684885,0.6881297137743688,False
4217,4217,3751828,3751828,24.8,0.0291443905,0.0651688382,29.1443904535,65.1688382168,0.018109479,0.0404940262,95.6180819754,213.8085311752,1428476400000,18.2885059827,65838.6215378694,40909.5590327945,0.2573362053,100.1037826538,38496948.0,23920894.0,6,7,0.0187724,5.841,2458000.5,0.1641587381274776,1.030904143921042,25.28470094520837,23.53951819960083,382.3189765333383,0.8616722205245759,279.7183444305167,1.200136067317508,2457961.054110792,37.1431212851096,0.9416221063999628,False
4218,4218,3341510,3341510,27.2,0.0096506147,0.0215794305,9.6506146958,21.5794304844,0.0059966121,0.0134088323,31.6621227185,70.7986587106,1428476400000,6.3629908903,22906.7672050221,14233.3743224761,0.2128956018,82.8163909912,31848730.0,19789882.0,6,6,0.0123872,5.68,2458000.5,0.0818412757202802,1.086597712102446,11.78246494496256,172.2579380688138,413.7153228788396,0.9976691691492442,222.7731534629403,1.175526255055648,2458172.833575404,210.0416017621267,0.8701635643923911,False
4219,4219,3717360,3717360,26.3,0.0146067964,0.0326617897,14.6067964271,32.6617897446,0.0090762397,0.020295089,47.92256199,107.1581062656,1429081200000,13.8682020987,49925.5275553477,31021.7812745993,0.013900193,5.4071750641,2079439.375,1292103.75,6,8,0.0130694,4.298,2457137.5,0.519376069103517,1.544081980937009,4.641246496020902,214.0795580985089,700.8159205352192,0.7421227513043737,274.4144194863981,2.346041210569644,2457077.584322188,30.77790241384356,0.5136869603719403,False
4220,4220,3179348,3179348,23.7,0.0483676488,0.1081533507,48.3676488219,108.1533506775,0.0300542543,0.0672033557,158.6865169607,354.8338390368,1429081200000,13.4448164174,48401.3391027174,30074.7098441302,0.1111367251,43.2321853638,16625818.0,10330804.0,17,7,0.00709691,5.742,2458000.5,0.307743936109016,1.06502186540257,6.219566678457151,,401.4543915568394,0.7372678445014162,281.2682697976887,1.392775886303723,2457999.0085219694,1.337467224476838,0.896739474200097,False
4221,4221,3457388,3457388,21.3,0.1460679643,0.3266178974,146.0679642714,326.6178974458,0.090762397,0.2029508896,479.2256199,1071.581062656,1429081200000,28.6305928789,103070.1343640202,64043.7732107991,0.3984553047,154.9991149902,59608064.0,37038732.0,14,1,0.0716932,4.656,2458000.5,0.4004669016498495,1.300327589150498,44.38928153745942,200.9156157663656,541.5986741693157,0.7795894283935796,118.0154694382221,1.821065749907416,2457743.7069767443,170.6900197157041,0.6646988206759458,False
4222,4222,3602839,3602839,24.2,0.0384197891,0.0859092601,38.4197891064,85.9092601232,0.0238729428,0.0533815229,126.0491808919,281.8545369825,1429081200000,20.2345826972,72844.4977097443,45262.7380352575,0.3577037387,139.1467590332,53511720.0,33250640.0,18,1,0.000598705,6.064,2458000.5,0.1761363543547804,0.9863184916697846,23.01931845137059,37.08913446319676,357.7866979431142,0.8125919483143629,286.5373774214684,1.160045035025206,2457920.3410946494,80.65477585409083,1.006186093752534,False
4223,4223,3634129,3634129,23.5,0.0530340723,0.1185877909,53.0340723319,118.5877908577,0.0329538346,0.0736870142,173.9963058693,389.0675677576,1429081200000,7.0493684649,25377.7264736495,15768.7323191407,0.2372910106,92.3062057495,35498228.0,22057578.0,11,7,0.140674,4.348,2458000.5,0.27515891831594,1.572991869395246,10.42165955469604,15.27649573135989,720.5898551347755,1.140169128092682,186.2270287490602,2.00581461069781,2457834.1965551446,83.08365670333902,0.4995907136836772,False
4224,4224,3713009,3713009,,0.2315021222,0.5176544822,231.5021222103,517.6544821978,0.1438487052,0.3216554833,759.5214226325,1698.3415313737,1429081200000,7.2483207112,26093.9545603721,16213.7685989156,0.1693720074,65.8857116699,25337692.0,15744112.0,69,3,0.0862781,4.769,2458000.5,0.2837354998124443,1.364669646214443,13.21894033108866,185.4569705808732,582.2905266840985,0.977464422066916,65.08392814826978,1.751874870361969,2457759.477171798,149.0119007204023,0.6182480797859613,False
4225,4225,3716629,3716629,25.9,0.0175612318,0.0392681082,17.561231848,39.2681081809,0.0109120402,0.0244000636,57.6155918963,128.8323800441,1429686000000,6.2435058564,22476.6210831128,13966.0982502264,0.0676127293,26.3013515472,10114721.0,6284996.0,4,8,0.0675965,3.319,2457132.5,0.549330673129354,2.375514197744848,1.735986973232253,238.3048575567976,1337.318561467267,1.070571384469333,329.9719902128779,3.680457011020362,2457131.9098505634,0.1588655114251775,0.2691953962001533,False
4226,4226,3717108,3717108,23.3,0.058150704,0.130028927,58.1507039646,130.0289270043,0.0361331611,0.0807962044,190.7831555951,426.6041048727,1429686000000,9.2678319203,33364.1949131897,20731.2132225872,0.0520317329,20.2403450012,7783836.5,4836652.0,19,7,0.0320572,3.863,2458000.5,0.4766056339184258,1.846507253021906,3.462588741881055,233.2136363443069,916.4841398211402,0.9664514931604292,299.490733655461,2.726563012883382,2458020.898094618,351.9875164843269,0.3928054882327338,False
4227,4227,3719380,3719380,26.0,0.0167708462,0.0375007522,16.7708462163,37.5007521798,0.0104209175,0.0233018799,55.0224631002,123.0339677816,1429686000000,8.0840728176,29102.6621433297,18083.2624856706,0.0514770221,20.0245609283,7700853.0,4785088.0,4,8,0.0168726,3.72,2457163.5,0.4904425496641634,1.964482247824713,0.9606789578817492,283.553711859507,1005.704954920741,1.001016565431574,259.5979675026591,2.927947930217852,2457112.310624987,18.32363946753739,0.357957866508047,False
4228,4228,3002856,3002856,20.0,0.2658,0.5943468684,265.8,594.3468684194,0.1651604118,0.369309908,872.047272,1949.9569797852,1429686000000,27.6845869484,99664.5130142364,61927.6525448737,0.3134333243,121.9255599976,46888956.0,29135448.0,25,0,0.0254032,3.609,2458000.5,0.6541250187167202,1.92611661680593,9.555632639332142,24.14926091422981,976.3876865935516,0.6661955487871652,89.58499675734092,3.186037684824695,2458065.428369248,336.0605205798184,0.3687060016661803,True
4229,4229,3092237,3092237,21.8,0.1160259082,0.2594418179,116.0259082094,259.4418179074,0.0720951346,0.1612096218,380.6624406898,851.1870938635,1429686000000,13.8286945272,49783.3002977656,30933.4067877977,0.2081156555,80.9569854736,31133658.0,19345558.0,25,0,0.0732779,5.587,2454727.5,0.0160458050868248,1.094269847743193,24.81286050808693,211.3604962893569,418.1047251374934,1.076711407053916,7.18133979297567,1.11182828843247,2454621.9872267367,90.84948361261634,0.8610282983087892,False
4230,4230,3547678,3547678,19.4,0.3503926411,0.7835017643,350.3926411083,783.5017643338,0.2177238258,0.4868452748,1149.5821926537,2570.543928497,1429686000000,24.7159686884,88977.4872781208,55287.1503590079,0.4436288157,172.5716094971,66365928.0,41237876.0,19,1,0.201018,3.851,2458000.5,0.5465038514236423,1.779260790116592,18.99683055200257,281.0109628412975,,0.8068879156308013,7.925480352588258,2.751633664602382,2458039.5406347574,343.7870690992968,0.4152834860729078,False
4231,4231,3699514,3699514,17.2,0.9650614696,2.1579430484,965.0614695789,2157.9430484443,0.5996612104,1.34088323,3166.2122718533,7079.8658710581,1429686000000,24.1423252926,86912.3710534522,54003.9674470742,0.4639169998,180.4637145996,69400992.0,43123780.0,41,1,0.288539,3.112,2458000.5,0.7634295603473189,2.260228211595653,17.89236175263101,165.7701362410085,1241.157408479784,0.5347031817325767,15.14056388335034,3.985753241458729,2458364.4374269582,254.4392767510044,0.2900518480093041,False
4232,4232,3763945,3763945,27.3,0.0092162655,0.0206081961,9.216265485,20.6081961232,0.0057267201,0.0128053354,30.2370924539,67.6121941689,1429686000000,4.7482311413,17093.6321087711,10621.3182400306,0.1951780216,75.9242477417,29198216.0,18142930.0,8,6,0.00219311,5.891,2458000.5,0.1746445944349754,1.036264628856051,8.41056029335553,54.6833833161865,385.3048170993658,0.8552866130221755,272.9185642980249,1.217242644689926,2458022.448077992,339.4933576574859,0.9343251992283296,False
4233,4233,3772975,3772975,22.692,0.0769404951,0.1720441773,76.9404951018,172.0441772701,0.0478085924,0.1069032625,252.4294539498,564.4494185549,1429686000000,9.1579297572,32968.5471260037,20485.3730739327,0.2712301913,105.5085449219,40575460.0,25212422.0,7,5,0.204752,4.279,2458000.5,0.3050077531968275,1.605079420013807,11.38529525318176,347.9885069818163,742.7509507551408,1.115517752412929,251.6175863202297,2.094641087614686,,50.37195798443188,0.4846846707284519,False
4234,4234,2434500,2434500,21.2,0.1529519353,0.3420109247,152.9519353442,342.0109247198,0.095039897,0.2125156703,501.8108275547,1122.0831222578,1431068400000,11.3818668649,40974.7207137322,25460.0979901521,0.1701267418,66.1792984009,25450598.0,15814268.0,43,0,0.0861968,5.046,2458000.5,0.2571766688164828,1.263400034002953,13.20981155427573,200.6129074918807,518.692243043563,0.9384830218754424,100.4269914715297,1.588317046130464,2458250.041984706,186.8045923202087,0.6940531786008701,False
4235,4235,3409648,3409648,,0.3051792326,0.6824015094,305.1792325939,682.4015094011,0.1896295249,0.4240245083,1001.2442334633,2238.8501681036,1431068400000,23.906951244,86065.0244782902,53477.4592376354,0.382927822,148.9589233398,57285188.0,35595368.0,19,1,0.340435,4.768,2458000.5,0.5224251735089448,1.243621829702201,45.50270069631853,211.7984890231639,506.560045273876,0.5939224795405174,143.0152117707682,1.893321179863885,2457748.296971686,179.2346061243765,0.7106758682583482,False
4236,4236,3715299,3715299,21.4,0.1394938229,0.3119176705,139.4938229344,311.9176705226,0.0866774163,0.1938165949,457.6569140361,1023.3519701574,1431068400000,15.1537060223,54553.3416803797,33897.3250013448,0.2140380616,83.2608032227,32019638.0,19896080.0,12,4,0.163955,3.304,2458000.5,0.6655166917008981,2.218164965629442,10.6303954484062,85.61072253585992,1206.671872121574,0.7419391560568994,183.62424761011,3.694390775201985,2458384.373381932,245.4747336968524,0.2983412544182761,False
4237,4237,3719182,3719182,27.1,0.0101054342,0.0225964377,10.1054341542,22.5964377109,0.0062792237,0.0140407711,33.1543125905,74.1352966996,1431068400000,15.1470755493,54529.4719774786,33882.4932962283,0.0090910578,3.5364215374,1360002.875,845066.625,6,7,0.000461924,4.612,2458000.5,0.5188275390654629,1.393891633230458,6.376841315958175,231.7788636580143,601.0933783026558,0.6707022674375609,266.8867118117619,2.117080999023356,2458298.658204172,181.4304842206923,0.598908610533282,False
4238,4238,3719730,3719730,22.3,0.0921626549,0.2060819612,92.1626548503,206.0819612321,0.057267201,0.1280533543,302.370924539,676.1219416887,1431068400000,19.4325910533,69957.3277918336,43468.7629270979,0.1743396974,67.818145752,26080848.0,16205887.0,9,6,0.141842,6.096,2458000.5,0.607394797669792,0.9446451986124496,29.68886517977485,239.6392815137085,335.3524697637476,0.3708726193315003,208.7944837721669,1.518417777893399,2458085.1864274167,269.0893414575752,1.073497386954139,False
4239,4239,3719244,3719244,25.1,0.0253837029,0.0567596853,25.3837029364,56.7596852866,0.0157726969,0.0352688224,83.279867942,186.2194458756,1431673200000,24.469714336,88090.971609654,54736.303998232,0.0140534028,5.46677351,2102359.0,1306345.375,4,8,0.00968339,2.867,2457161.5,0.7861213434179134,2.555342099040476,16.40755094006546,56.6451567782952,1492.010920345879,0.5465331352504263,85.42713508240965,4.564151062830526,2457112.554576583,11.8098012486225,0.2412850972408062,False
4240,4240,3720001,3720001,22.9,0.0699125232,0.1563291544,69.9125232246,156.3291544087,0.0434416145,0.097138403,229.3718026961,512.8909429502,1431673200000,10.1079930969,36388.7751489509,22610.5697585245,0.1796943099,69.9010848999,26881886.0,16703630.0,7,8,0.163799,5.252,2457168.5,0.0450417704667855,1.196772912579048,19.3373857145124,,478.2071367962744,1.142868141749796,68.87079324494609,1.2506776834083,2457228.9236736386,314.5123423802873,0.7528118513910156,False
4241,4241,2434632,2434632,19.8,0.2914439045,0.6516883822,291.4439045349,651.6883821679,0.1810947904,0.4049402617,956.1808197541,2138.0853117517,1431673200000,14.5405266841,52345.8960628982,32525.7041397492,0.2759455215,107.3428039551,41280860.0,25650738.0,44,0,0.127077,5.409,2458000.5,0.2513969702048102,1.151234841946835,12.36463348869641,289.9485691790042,451.1742596395365,0.8618178906871873,22.62495531962762,1.440651793206483,2458112.34893196,270.7537395031142,0.7979178605792366,False
4242,4242,2438317,2438317,19.9,0.2783267681,0.6223575734,278.3267680719,622.3575733667,0.1729441822,0.3867149477,913.1455937611,2041.8556210042,1431673200000,11.9809694479,43131.4900123194,26800.2305579326,0.4434667129,172.5085601807,66341680.0,41222808.0,26,0,0.29611,4.053,2458000.5,0.2722361558110741,1.709053610364655,23.88857272715139,233.3435284154863,816.0785369993849,1.243787425403944,315.3943322450481,2.174319795325366,2457897.3270722814,45.51308764365081,0.4411340130616269,False
4243,4243,3565066,3565066,26.3,0.0146067964,0.0326617897,14.6067964271,32.6617897446,0.0090762397,0.020295089,47.92256199,107.1581062656,1431673200000,22.3281710832,80381.4158994548,49945.8858959696,0.4982447463,193.817199707,74536352.0,46314740.0,9,6,0.00576528,6.742,2458000.5,0.282259446189521,0.8736641864125078,1.551459811285771,52.15277228941832,298.2738821954338,0.627064217000095,32.31822769133481,1.120264155824921,2457978.849739271,26.13066154187896,1.20694442755173,False
4244,4244,3605857,3605857,20.8,0.1838886721,0.411187571,183.8886720703,411.1875710413,0.1142630881,0.2555000322,603.309310875,1349.040630575,1431673200000,12.4631485828,44867.3348981567,27878.817064913,0.1148514949,44.677230835,17181540.0,10676114.0,54,0,0.000450237,3.589,2458000.5,0.5141148119988089,2.055035537737057,11.22126482135278,250.3328376470838,1076.037561632348,0.9985113286024988,16.5788781173077,3.111559746871615,2458257.0117174955,274.181231593604,0.3345608116633775,True
4245,4245,3716457,3716457,24.3,0.0366906138,0.0820427065,36.6906137531,82.0427064882,0.0227984834,0.0509789586,120.3760332259,269.1689931548,1431673200000,7.132857926,25678.2885336634,15955.4898947088,0.0752476445,29.2713336945,11256888.0,6994705.5,23,6,0.0625607,3.24,2458000.5,0.566168714541514,2.473580298011644,1.386907072645426,209.3753868455627,,1.073116520371177,34.94492378542346,3.874044075652111,2458586.95909767,211.4225904782124,0.2533465848037039,False
4246,4246,3716636,3716636,,0.0555334912,0.1241766613,55.5334911581,124.1766612574,0.0345069009,0.0771597762,182.1964991311,407.4037573197,1431673200000,12.409051656,44672.5859614506,27757.8076492136,0.1188898793,46.2481613159,17785672.0,11051504.0,12,7,0.014858,5.572,2458000.5,0.485694415555126,1.089157863238779,6.776704368645201,43.43939214129973,415.1783262263713,0.5601599714057505,298.4679218571645,1.618155755071808,2458053.918558211,313.6809131372462,0.8670972862964771,False
4247,4247,3718321,3718321,24.4,0.0350392641,0.0783501764,35.0392641108,78.3501764334,0.0217723826,0.0486845275,114.9582192654,257.0543928497,1431673200000,10.3659722483,37317.5000937814,23187.643322161,0.069391352,26.9932365417,10380799.0,6450329.5,10,6,0.0618955,6.245,2458000.5,0.3004004580117029,0.95439676967414,13.97631433634502,43.76082496568265,340.5586126344369,0.6676955429391387,316.1769787232238,1.241097996409142,2457929.7631877805,74.77494755478482,1.057086758767225,False
4248,4248,3718390,3718390,23.4,0.0555334912,0.1241766613,55.5334911581,124.1766612574,0.0345069009,0.0771597762,182.1964991311,407.4037573197,1431673200000,5.496262184,19786.5438624409,12294.588879415,0.2065718243,80.3564376831,30902704.0,19202050.0,13,5,0.206438,3.614,2458000.5,0.425788929265207,2.098980310223579,8.918738159102423,213.5664406861698,1110.736321853254,1.205257731384729,26.83048574933735,2.992702889062429,2458275.805385661,270.7709571677369,0.3241093254241863,False
4249,4249,3719184,3719184,28.1,0.0063760979,0.0142573883,6.3760978988,14.2573883328,0.0039619223,0.0088591276,20.9189570301,46.7762099378,1431673200000,13.7763295665,49594.7864394446,30816.2716073316,0.00207702,0.8079608083,310717.78125,193071.078125,3,7,0.00161392,3.774,2458000.5,0.5557805063353044,1.873723999072154,2.644721660192046,232.421049200779,936.8215144642356,0.8323447261352207,61.49721145781906,2.915103272009087,2458136.804877716,307.6210193510377,0.3842781089478742,False
4250,4250,3719227,3719227,26.2,0.0152951935,0.0342010925,15.2951935344,34.201092472,0.0095039897,0.021251567,50.1810827555,112.2083122258,1431673200000,5.6879328975,20476.558430936,12723.337098378,0.0160096832,6.2277665138,2395014.5,1488193.0,13,4,0.0163424,6.213,2458000.5,0.1228259560074111,0.9693437083297723,9.504144316652347,237.1186610361183,348.5901574934982,0.850283140654399,233.7026099162035,1.088404276005146,,260.3615129914813,1.032731396057029,False
4251,4251,3720898,3720898,28.3,0.0058150704,0.0130028927,5.8150703965,13.0028927004,0.0036133161,0.0080796204,19.0783155595,42.6604104873,1431673200000,7.9206110264,28514.1996950691,17717.6148049722,0.0056298404,2.190007925,842212.125,523326.34375,6,6,0.000726728,5.469,2458000.5,0.2768179656884798,1.138353516197415,2.232081968519954,54.1192972154016,443.6231046837844,0.8232368116093187,97.45169680225564,1.453470220785511,2457981.1055745864,15.73856968939628,0.811499663112923,False
4252,4252,3579078,3579078,19.6,0.3195618867,0.7145621017,319.5618867213,714.5621017269,0.1985664891,0.4440081677,1048.4314204307,2344.3639258298,1431673200000,22.3633428562,80508.0342822664,50024.5616350004,0.1944372012,75.6360702515,29087392.0,18074068.0,31,0,0.00015193,4.459,2458000.5,0.6641653420026916,1.395779400894746,19.22999998478269,24.15429799535678,602.3148958753487,0.4687510977391751,109.0891454398095,2.322807704050318,2457715.6264345106,170.2672211468556,0.5976940010371308,True
4253,4253,2433953,2433953,20.8,0.1838886721,0.411187571,183.8886720703,411.1875710413,0.1142630881,0.2555000322,603.309310875,1349.040630575,1432278000000,12.4137060271,44689.341697533,27768.2190120032,0.193908178,75.4302825928,29008252.0,18024892.0,77,0,0.000135863,5.719,2458000.5,0.2008474662273823,1.076207967429487,7.191869414357382,250.6909120294943,407.795783743418,0.8600543240375536,84.60446236258967,1.292361610821421,2458050.122567627,316.193455013807,0.882794806496845,True
